Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,year
08/14/2017,Completed,08/29/2017,17-05446592,Abandoned Vehicle Complaint,Q139737,Buick,Blue,FVI - Outcome,Vehicle was moved from original address requested,30,4421 W GLADYS AVE,60624,1146972.29478981,1897988.97572022,28,11,26,NA,41.87593593054,-87.73619752466,"(-87.73619752465848, 41.87593593054039)",2017
08/02/2017,Completed,08/10/2017,17-05132542,Abandoned Vehicle Complaint,000000,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,10,1431 S LAWNDALE AVE,60623,1151940.75418733,1892857.52518656,24,10,29,NA,41.86139788038,-87.71756953119,"(-87.71756953118832, 41.86139788038085)",2017
08/06/2017,Completed,09/13/2017,17-05217052,Abandoned Vehicle Complaint,Y959243,Mercedes,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,35,4901 N NEVA AVE,60656,1127653.4918789,1932136.58501025,41,16,10,NA,41.9701733423,-87.80585079648,"(-87.80585079647597, 41.9701733423011)",2017
08/15/2017,Completed,09/22/2017,17-05462118,Abandoned Vehicle Complaint,2148498,Toyota,Tan,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,4753 N KILDARE AVE,60630,1146853.57990783,1931307.7743924,39,17,14,NA,41.96792962658,-87.73527974506,"(-87.73527974505936, 41.96792962658259)",2017
12/27/2017,Completed,01/26/2018,17-08615727,Abandoned Vehicle Complaint,1506339,Ford,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,21,8824 S BLACKSTONE AVE,60619,1187659.22252702,1846766.08069744,8,4,48,NA,41.73428687721,-87.58822051455,"(-87.58822051455097, 41.73428687720658)",2017
12/08/2017,Completed,01/03/2018,17-08250866,Abandoned Vehicle Complaint,4522VX,Honda,White,FVI - Outcome,Vehicle was moved from original address requested,60,3520 W SCHUBERT AVE,60647,1152356.76158029,1917725.3475311,35,14,22,NA,41.93021082515,-87.71561188565,"(-87.71561188564519, 41.930210825146325)",2017
12/06/2017,Completed,12/07/2017,17-08204304,Abandoned Vehicle Complaint,Q515860,Nissan,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,10,340 E LOWER NORTH WATER ST,60611,1178458.8903709,1903147.65381713,42,18,8,NA,41.88962593397,-87.61897349987,"(-87.61897349986683, 41.889625933967935)",2017
09/29/2017,Completed - Dup,10/02/2017,17-06509213,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Blue,NA,NA,8,3750 W 85TH ST,60652,1153209.72316588,1847959.94271197,18,8,70,NA,41.73871996207,-87.71601460721,"(-87.71601460720673, 41.73871996207241)",2017
11/22/2017,Completed,12/14/2017,17-07888583,Abandoned Vehicle Complaint,AL44017,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,5329 W CULLOM AVE,60641,1140050.34299987,1928074.26692511,38,16,15,NA,41.95862133754,-87.76098350862,"(-87.76098350862178, 41.95862133753737)",2017
08/11/2017,Completed,09/15/2017,17-05369303,Abandoned Vehicle Complaint,V776859,Jeep/Cherokee,Burgundy,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,60,6423 S KEATING AVE,60629,1145816.44456601,1861594.67788184,13,8,64,NA,41.77591430866,-87.74084268972,"(-87.74084268972145, 41.77591430865952)",2017
09/13/2017,Completed - Dup,09/13/2017,17-06099222,Abandoned Vehicle Complaint,38081 CV,Dodge,Purple,FVI - Outcome,Create Work Order,21,1234 W BALMORAL AVE,60640,1166980.42401701,1936001.08520406,48,20,77,NA,41.9800587725,-87.6613975547,"(-87.66139755470405, 41.980058772498346)",2017
11/15/2017,Completed,12/04/2017,17-07731613,Abandoned Vehicle Complaint,0000000,Chevrolet,Beige,FVI - Outcome,Vehicle was moved from original address requested,3,1803 N NEW ENGLAND AVE,60707,1130144.22820246,1911229.2991163,29,25,25,NA,41.91278315671,-87.79717657629,"(-87.79717657628761, 41.91278315670885)",2017
10/04/2017,Completed,10/20/2017,17-06649729,Abandoned Vehicle Complaint,Q474498,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,60,6077 S ALBANY AVE,60629,1156759.11539469,1864168.86143441,16,8,66,NA,41.78274133528,-87.70066299489,"(-87.70066299489321, 41.78274133528219)",2017
11/22/2017,Completed,12/15/2017,17-07888927,Abandoned Vehicle Complaint,A263276,Honda,Maroon,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,21,6130 W EDDY ST,60634,1134881.90652561,1922970.04799755,36,16,17,NA,41.94492711304,-87.7801570155,"(-87.78015701550152, 41.94492711304424)",2017
12/22/2017,Completed,01/10/2018,17-08544587,Abandoned Vehicle Complaint,2680277,Honda,Gray,FVI - Outcome,Vehicle was moved from original address requested,21,6027 N CENTRAL PARK AVE,60659,1151292.11997195,1939811.8909066,50,17,13,NA,41.99107011424,-87.71873748442,"(-87.71873748442196, 41.99107011424089)",2017
12/11/2017,Completed,01/16/2018,17-08310674,Abandoned Vehicle Complaint,AH88518,Infiniti/M30,Gold,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,4522 N KOSTNER AVE,60630,1146026.79408748,1929689.09511926,39,17,16,NA,41.96336250453,-87.73865898034,"(-87.73865898034454, 41.96336250453331)",2017
11/06/2017,Completed,12/04/2017,17-07482774,Abandoned Vehicle Complaint,HSL3498,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,20,2702 S ELEANOR ST,60608,1167671.54108589,1886696.86048573,11,9,60,NA,41.84467575498,-87.66034893108,"(-87.6603489310836, 41.844675754982624)",2017
11/07/2017,Completed,11/29/2017,17-07520850,Abandoned Vehicle Complaint,AJ78932,Jeep/Cherokee,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,3300 W 65TH ST,60629,1155511.84917149,1861329.88862044,23,8,66,NA,41.77539322456,-87.70559078248,"(-87.7055907824755, 41.77539322455729)",2017
08/08/2017,Completed - Dup,08/08/2017,17-05278338,Abandoned Vehicle Complaint,NO PLATES,Pontiac,Burgundy,FVI - Outcome,Create Work Order,365,2127 S HOMAN AVE,60623,1154023.52171039,1889699.24379362,24,10,30,NA,41.8527629075,-87.71001000862,"(-87.71001000862096, 41.85276290750056)",2017
11/03/2017,Completed,11/15/2017,17-07415743,Abandoned Vehicle Complaint,Q838034,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,21,4142 N KIMBALL AVE,60618,1152975.8169,1927523.269925,35,17,16,NA,41.95698462922,-87.71315687062,"(-87.71315687062177, 41.95698462921744)",2017
09/02/2017,Completed,10/02/2017,17-05858861,Abandoned Vehicle Complaint,BARBE01,Chevrolet,Green,FVI - Outcome,Vehicle was moved from original address requested,14,705 E 101ST ST,60628,1183063.14007524,1838075.79080285,8,5,50,NA,41.71077284169,-87.6052411015,"(-87.60524110150239, 41.71077284169345)",2017
08/11/2017,Completed,08/24/2017,17-05357826,Abandoned Vehicle Complaint,Y712176,Oldsmobile,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,2937 N NEW ENGLAND AVE,60634,1129913.31992281,1918758.0645915,36,25,18,NA,41.93378176048,-87.79786360428,"(-87.79786360428028, 41.9337817604811)",2017
11/15/2017,Completed,12/01/2017,17-07718283,Abandoned Vehicle Complaint,RJW8392,General Motors Corp.,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,3308 N ORIOLE AVE,60634,1124841.93167136,1921061.65289892,38,16,17,NA,41.93991772494,-87.81673548016,"(-87.81673548015777, 41.939917724943996)",2017
12/06/2017,Completed,01/05/2018,17-08203723,Abandoned Vehicle Complaint,UYI023,Jeep - Year Greater 1988,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,2327 N ST LOUIS AVE,60647,1152873.67578911,1915383.51020534,35,14,22,NA,41.92362799337,-87.71355965532,"(-87.71355965532076, 41.92362799337426)",2017
10/30/2017,Completed,11/13/2017,17-07293011,Abandoned Vehicle Complaint,JTS7242,Volkswagen,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,2507 N WILLETTS CT,60647,1155924.09232249,1916684.20343067,32,14,22,NA,41.92737626572,-87.70255532802,"(-87.70255532801579, 41.92737626571968)",2017
09/09/2017,Completed,09/29/2017,17-05986903,Abandoned Vehicle Complaint,X268597,Subaru,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,5052 S BLACKSTONE AVE,60615,1186776.74280786,1871787.72738088,4,2,39,NA,41.80264410006,-87.5906556022,"(-87.5906556021985, 41.80264410005509)",2017
08/21/2017,Completed,09/08/2017,17-05593772,Abandoned Vehicle Complaint,Q490521,Chevrolet,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,6051 N CENTRAL PARK AVE,60659,1151287.8358886,1939963.85671571,50,17,13,NA,41.99173330894,-87.71875673867,"(-87.71875673867423, 41.99173330894313)",2017
08/03/2017,Completed,09/12/2017,17-05145852,Abandoned Vehicle Complaint,NLP,Toyota,Tan,FVI - Outcome,Vehicle was moved from original address requested,20,2403 N OAKLEY AVE,60647,1160624.63917068,1915910.02529102,1,14,22,NA,41.92503859479,-87.68506672765,"(-87.68506672765436, 41.92503859479438)",2017
12/04/2017,Completed,12/26/2017,17-08149881,Abandoned Vehicle Complaint,0000000,Chevrolet,Black,FVI - Outcome,Vehicle was moved from original address requested,7,2216 N NORDICA AVE,60707,1128727.77640101,1913915.91716694,29,25,25,NA,41.9204333288,-87.80262140586,"(-87.80262140586123, 41.920433328804364)",2017
10/25/2017,Completed - Dup,10/26/2017,17-07194868,Abandoned Vehicle Complaint,NONE,Pontiac,Blue,FVI - Outcome,Create Work Order,30,4218 N ALBANY AVE,60618,1154962.33697269,1927872.48472574,33,17,16,NA,41.95816132772,-87.70585353258,"(-87.7058535325762, 41.958161327719935)",2017
11/22/2017,Completed,12/13/2017,17-07887314,Abandoned Vehicle Complaint,1332295,Oldsmobile,Beige,FVI - Outcome,Return to Owner - Vehicle,8,9059 S UNION AVE,60620,1173229.37186662,1844755.50412725,21,22,71,NA,41.72897775498,-87.64084585459,"(-87.64084585459103, 41.72897775498126)",2017
10/02/2017,Completed,11/29/2017,17-06588106,Abandoned Vehicle Complaint,NA,Chevrolet,Silver,NA,NA,42,324 W 111TH PL,60628,1176134.11521394,1830988.53712271,34,5,49,NA,41.69168992763,-87.63128823671,"(-87.63128823671227, 41.691689927626626)",2017
10/06/2017,Completed,11/27/2017,17-06702365,Abandoned Vehicle Complaint,983MCE,Chevrolet,Blue,NA,NA,60,3015 N WASHTENAW AVE,60618,1157852.07671574,1919924.61558086,33,14,21,NA,41.93625008099,-87.69515096024,"(-87.69515096023933, 41.936250080992785)",2017
11/15/2017,Completed,12/04/2017,17-07722671,Abandoned Vehicle Complaint,TEMP PLATES,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,15,3835 W 45TH ST,60632,1151416.19000916,1874530.8718834,14,8,57,NA,41.81148143818,-87.72019219816,"(-87.72019219816174, 41.81148143818101)",2017
12/07/2017,Completed,01/18/2018,17-08229420,Abandoned Vehicle Complaint,E646509,Chevrolet,Gold,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,5107 W PATTERSON AVE,60641,1141664.78759246,1923787.92018289,30,16,15,NA,41.94683268882,-87.7548592001,"(-87.75485920009795, 41.94683268882166)",2017
11/25/2017,Completed,12/29/2017,17-07945938,Abandoned Vehicle Complaint,L453162,Volvo,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,40,5035 W AINSLIE ST,60630,1141920.70677771,1932112.33581739,45,16,11,NA,41.96966726197,-87.7540772541,"(-87.75407725410349, 41.969667261970145)",2017
12/01/2017,Completed,12/15/2017,17-08084954,Abandoned Vehicle Complaint,V844315,Dodge,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,15,913 W 32ND PL,60608,1170747.48102124,1883436.26470824,11,9,60,NA,41.83551686029,-87.64922144644,"(-87.64922144643529, 41.835516860288216)",2017
08/20/2017,Completed,12/11/2017,17-05570810,Abandoned Vehicle Complaint,Q509613,Chevrolet,Red,Place 7 Day Sticker,Follow on Activity was created,8,6700 N FRANCISCO AVE,60645,1155789.89342897,1944308.43391358,50,24,2,NA,42.00307163532,-87.70235692067,"(-87.70235692067197, 42.00307163531618)",2017
07/06/2017,Completed,08/15/2017,17-04453541,Abandoned Vehicle Complaint,Q319117,Bmw,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,2439 N AVERS AVE,60647,1150306.55166807,1915942.74650715,31,25,22,NA,41.92570671608,-87.72299006975,"(-87.72299006975217, 41.92570671607647)",2017
11/16/2017,Completed,12/22/2017,17-07766995,Abandoned Vehicle Complaint,K806368,Jaguar,Green,FVI - Outcome,Return to Owner - Vehicle,15,4232 N MCVICKER AVE,60634,1135259.80390709,1927510.42072911,38,16,15,NA,41.95768078559,-87.77830128596,"(-87.77830128595586, 41.95768078559023)",2017
08/15/2017,Completed,09/19/2017,17-05464960,Abandoned Vehicle Complaint,N/A,Chevrolet,Cream,FVI - Outcome,Vehicle was moved from original address requested,60,1055 N KEELER AVE,60651,1148186.53372965,1906788.11012994,37,11,23,NA,41.90060468422,-87.73101772861,"(-87.731017728611, 41.90060468422324)",2017
12/07/2017,Completed,12/15/2017,17-08221372,Abandoned Vehicle Complaint,N724636,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,14,8105 S KENWOOD AVE,60619,1186616.72799998,1851519.23076757,8,4,45,NA,41.74757391931,-87.59160078986,"(-87.5916007898574, 41.747573919307484)",2017
10/13/2017,Completed,11/15/2017,17-06879317,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,5703 S LOWE AVE,60621,1172938.31801175,1867072.08581758,20,7,68,NA,41.79058573907,-87.64126352907,"(-87.64126352906595, 41.79058573907136)",2017
10/19/2017,Completed,11/27/2017,17-07030870,Abandoned Vehicle Complaint,767T774,Chrysler,Silver,NA,NA,10,2954 W MADISON ST,60612,1156696.86050461,1899876.23743071,27,12,27,NA,41.88113714439,-87.70093262493,"(-87.70093262493178, 41.88113714439441)",2017
11/02/2017,Completed,11/27/2017,17-07383282,Abandoned Vehicle Complaint,3176266,Chrysler,Blue,FVI - Outcome,Return to Owner - Vehicle,30,2512 N FAIRFIELD AVE,60647,1157610.79640523,1916634.66582725,1,14,22,NA,41.92702657086,-87.69641488833,"(-87.69641488832988, 41.9270265708645)",2017
07/21/2017,Completed,08/10/2017,17-04815507,Abandoned Vehicle Complaint,J71724,Ford,Gray,FVI - Outcome,Return to Owner - Vehicle,30,12723 S SANGAMON ST,60643,1172315.05998658,1820433.28998499,34,5,53,NA,41.66244408592,-87.64490903138,"(-87.64490903138115, 41.66244408591559)",2017
10/05/2017,Completed,11/03/2017,17-06670604,Abandoned Vehicle Complaint,6578398,Ford,Green,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,28,4345 N LOCKWOOD AVE,60641,1140234.66591109,1928483.96030295,38,16,15,NA,41.96011797328,-87.75968993952,"(-87.75968993952033, 41.96011797328125)",2017
11/02/2017,Completed,11/02/2017,17-07368013,Abandoned Vehicle Complaint,NA,Lincoln,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,10,5118 S LAFLIN ST,60609,1167204.05065,1870745.0436,20,9,61,NA,41.80078215895,-87.66247854424,"(-87.66247854424424, 41.800782158951826)",2017
09/19/2017,Completed,10/12/2017,17-06265160,Abandoned Vehicle Complaint,V482517,Mercedes,White,FVI - Outcome,Vehicle was moved from original address requested,16,2221 N HARLEM AVE,60707,1127729.75348285,1913916.90150936,29,25,25,NA,41.920528193050004,-87.80599773348,"(-87.80599773347805, 41.92052819305053)",2017
07/12/2017,Completed,08/22/2017,17-04593137,Abandoned Vehicle Complaint,R929169,Pontiac,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,15,4335 N LOCKWOOD AVE,60641,1140236.16591109,1928435.86030295,38,16,15,NA,41.95982547347,-87.75967945947,"(-87.75967945947485, 41.95982547346558)",2017
11/07/2017,Completed,11/27/2017,17-07515640,Abandoned Vehicle Complaint,714T831,Toyota,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,15,1812 W 16TH ST,60608,1164503.37786603,1892098.79110438,28,12,28,NA,41.85963964425,-87.6717181406,"(-87.67171814059624, 41.8596396442462)",2017
10/24/2017,Completed,01/03/2018,17-07162375,Abandoned Vehicle Complaint,S264144,Chevrolet,Red,NA,NA,15,8835 S UNION AVE,60620,1173185.83237065,1846312.83730976,21,22,71,NA,41.73327850124,-87.64096040823,"(-87.64096040823023, 41.733278501236356)",2017
10/06/2017,Completed,10/24/2017,17-06712625,Abandoned Vehicle Complaint,NLP,Ford,Red,FVI - Outcome,Vehicle was moved from original address requested,14,9047 S RACINE AVE,60620,1169911.93329697,1844791.23907613,21,22,73,NA,41.72907647167,-87.65299284498,"(-87.65299284498468, 41.72907647167082)",2017
12/13/2017,Completed - Dup,12/13/2017,17-08354055,Abandoned Vehicle Complaint,UNKNOWN,Chevrolet,Black,FVI - Outcome,Create Work Order,14,2216 N NORDICA AVE,60707,1128727.77640101,1913915.91716694,29,25,25,NA,41.9204333288,-87.80262140586,"(-87.80262140586123, 41.920433328804364)",2017
09/11/2017,Completed,10/06/2017,17-06049059,Abandoned Vehicle Complaint,IU9555,Ford,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,14,5355 N WAYNE AVE,60640,1166342.74790111,1935687.25006936,48,20,77,NA,41.97971361958,-87.6635041416,"(-87.6635041416018, 41.97971361957553)",2017
07/13/2017,Completed,08/11/2017,17-04620770,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,4214 W 83RD ST,60652,1149696.61991274,1849189.48166572,18,8,70,NA,41.74219426192,-87.72710529913,"(-87.72710529912676, 41.74219426191903)",2017
11/19/2017,Completed - Dup,11/20/2017,17-07819811,Abandoned Vehicle Complaint,N/A,(Unlisted Make),Gray,NA,NA,14,2997 N RIDGEWAY AVE,60618,1151445.39997309,1919856.06997737,30,25,21,NA,41.93588609712,-87.71873819082,"(-87.71873819082444, 41.93588609711832)",2017
12/07/2017,Completed - Dup,12/08/2017,17-08223087,Abandoned Vehicle Complaint,00000000,Chevrolet,Blue,FVI - Outcome,Create Work Order,30,9057 S CORNELL AVE,60617,1188817.59990557,1845247.77403215,8,4,48,NA,41.72974228136,-87.58372376947,"(-87.58372376947182, 41.729742281362725)",2017
08/11/2017,Completed,08/29/2017,17-05362576,Abandoned Vehicle Complaint,Q632332,Buick,Gray,FVI - Outcome,Vehicle was moved from original address requested,30,7600 W SCHOOL ST,60634,1124843.63167136,1921010.65289892,38,16,17,NA,41.93972732506,-87.81664254323,"(-87.81664254322934, 41.93972732506088)",2017
06/26/2017,Completed,08/14/2017,17-04226360,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,1235 S CALIFORNIA BLVD,60608,1157883.27049844,1894250.85800026,28,10,29,NA,41.86547418918,-87.69572732694,"(-87.69572732693997, 41.86547418917826)",2017
11/08/2017,Completed,11/13/2017,17-07545580,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,333 E LOWER WACKER DR,60601,1178587.82809411,1902555.33368375,42,1,32,NA,41.88749370232,-87.61919601568,"(-87.61919601567931, 41.887493702320846)",2017
09/14/2017,Completed - Dup,09/14/2017,17-06133991,Abandoned Vehicle Complaint,N93 6244 IL,Honda,Silver,FVI - Outcome,Create Work Order,9,6520 S KILPATRICK AVE,60629,1146168.35940615,1860959.41238365,13,8,64,NA,41.77415988446,-87.73986761366,"(-87.73986761365799, 41.77415988445748)",2017
11/30/2017,Completed,12/26/2017,17-08068555,Abandoned Vehicle Complaint,G232358,Chevrolet,White,FVI - Outcome,Return to Owner - Vehicle,60,856 N HOYNE AVE,60622,1162246.70860959,1905776.62758391,2,12,24,NA,41.89757978817,-87.67969582497,"(-87.67969582497449, 41.89757978817285)",2017
11/01/2017,Completed - Dup,11/02/2017,17-07346862,Abandoned Vehicle Complaint,Q333130,Lexus,Gold,FVI - Outcome,Create Work Order,40,2748 N ELSTON AVE,60647,1160212.88017341,1918244.86020759,32,14,22,NA,41.93144320603,-87.68696006341,"(-87.68696006340593, 41.93144320603296)",2017
08/14/2017,Completed,09/15/2017,17-05425656,Abandoned Vehicle Complaint,Q488564,Land Rover,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,9022 S MICHIGAN AVE,60619,1178820.77417031,1845294.39097515,9,6,44,NA,41.7303247443,-87.62064649989,"(-87.6206464998923, 41.73032474429652)",2017
08/01/2017,Completed,09/11/2017,17-05090371,Abandoned Vehicle Complaint,Y701939,Mercedes,Black,NA,NA,20,5818 N HERMITAGE AVE,60660,1163748.71963182,1938543.60949187,40,20,77,NA,41.98729442367,-87.67323736203,"(-87.6732373620304, 41.987294423671756)",2017
07/02/2017,Completed,08/04/2017,17-04371503,Abandoned Vehicle Complaint,JFD2243,General Motors Corp.,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,2850 W MARQUETTE RD,60629,1158442.30006677,1860081.99770651,17,8,66,NA,41.77190322783,-87.69525235776,"(-87.69525235776061, 41.77190322783382)",2017
10/10/2017,Completed - Dup,10/10/2017,17-06794399,Abandoned Vehicle Complaint,390959,Ford,Multi-Color,NA,NA,14,2222 N ELSTON AVE,60614,1163971.43992501,1914830.19587734,32,14,22,NA,41.92181940493,-87.67301521677,"(-87.67301521676625, 41.921819404928456)",2017
08/11/2017,Completed - Dup,08/14/2017,17-05362295,Abandoned Vehicle Complaint,EC138,Honda,Black,FVI - Outcome,Create Work Order,150,3849 N GREENVIEW AVE,60613,1165389.10991938,1925644.04339221,44,19,6,NA,41.95211531827,-87.66729535969,"(-87.66729535968786, 41.95211531826649)",2017
07/05/2017,Completed,08/07/2017,17-04431219,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,349 E LOWER WACKER DR,60601,1178298.32809411,1902581.23368375,42,1,32,NA,41.88745905217,-87.61849903213,"(-87.61849903212658, 41.88745905216675)",2017
09/11/2017,Completed - Dup,09/12/2017,17-06055643,Abandoned Vehicle Complaint,IM BUTCH,Jeep/Cherokee,Green,FVI - Outcome,Create Work Order,3,1115 W RUNDELL PL,60607,1168957.46398019,1900023.66310641,25,12,28,NA,41.88107084834,-87.65533487544,"(-87.6553348754416, 41.88107084834318)",2017
12/19/2017,Completed,01/04/2018,17-08471085,Abandoned Vehicle Complaint,Z27 2349,Honda,White,FVI - Outcome,Vehicle was moved from original address requested,5,3436 W 45TH ST,60632,1154137.83142335,1874592.83980776,14,8,58,NA,41.81181340971,-87.71049467536,"(-87.71049467536358, 41.81181340971211)",2017
12/15/2017,Completed,01/16/2018,17-08398025,Abandoned Vehicle Complaint,S875437,Saab,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,10,4852 S KEDVALE AVE,60632,1149513.71248252,1872128.04367775,14,8,57,NA,41.80442652851,-87.72730450776,"(-87.72730450775849, 41.804426528512764)",2017
09/22/2017,Completed - Dup,09/25/2017,17-06342856,Abandoned Vehicle Complaint,L858035,Chevrolet,Blue,NA,NA,90,7635 S HONORE ST,60620,1165343.85366696,1854046.67710958,17,6,71,NA,41.7546907936,-87.66947190162,"(-87.66947190161673, 41.75469079360027)",2017
10/20/2017,Completed,11/06/2017,17-07058332,Abandoned Vehicle Complaint,NA,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,10,2828 W WARREN BLVD,60612,1157531.72427288,1900228.19758176,27,12,27,NA,41.88209132372,-87.69746757815,"(-87.69746757814858, 41.882091323721575)",2017
07/11/2017,Completed,08/03/2017,17-04572543,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,7728 S LAFLIN ST,60620,1167456.03420737,1853482.23170793,17,6,71,NA,41.75313391094,-87.66204186087,"(-87.6620418608743, 41.753133910944214)",2017
09/25/2017,Completed,10/27/2017,17-06421126,Abandoned Vehicle Complaint,Q707089,Acura,Black,NA,NA,7,6052 S KOMENSKY AVE,60629,1150406.46690181,1864156.84242601,23,8,65,NA,41.78253901184,-87.72423831419,"(-87.72423831419354, 41.782539011836306)",2017
09/20/2017,Completed,10/10/2017,17-06304788,Abandoned Vehicle Complaint,DREA,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,14,11261 S MAY ST,60643,1170674.73996798,1830027.24089565,34,22,75,NA,41.68870423762,-87.65063465498,"(-87.65063465497708, 41.688704237616435)",2017
08/25/2017,Completed,09/18/2017,17-05675423,Abandoned Vehicle Complaint,NONE,(Unlisted Make),Black,FVI - Outcome,Return to Owner - Vehicle,30,9349 S LONGWOOD DR,60643,1165811.55692054,1842787.59231629,19,22,72,NA,41.72395819319,-87.66809949145,"(-87.66809949145092, 41.72395819318919)",2017
08/30/2017,Completed,09/21/2017,17-05792938,Abandoned Vehicle Complaint,129CMH,Honda,Black,FVI - Outcome,Vehicle was moved from original address requested,7,6117 W NELSON ST,60634,1135085.66621142,1919635.4913808,30,25,19,NA,41.93555668678,-87.7792725926,"(-87.77927259259553, 41.935556686780295)",2017
11/01/2017,Completed,11/14/2017,17-07346726,Abandoned Vehicle Complaint,P983898,Toyota,Black,FVI - Outcome,Vehicle was moved from original address requested,10,2633 W MONTGOMERY AVE,60632,1159343.19908813,1877128.27702326,12,9,58,NA,41.81844841196,-87.69092504003,"(-87.69092504003002, 41.81844841196144)",2017
11/14/2017,Completed,12/01/2017,17-07709395,Abandoned Vehicle Complaint,2769030,Toyota,Black,FVI - Outcome,Vehicle was moved from original address requested,10,2200 S KEELER AVE,60623,1148732.26710926,1889047.0479978,22,10,29,NA,41.85136616187,-87.72974138029,"(-87.7297413802853, 41.851366161873734)",2017
11/27/2017,Completed,12/04/2017,17-07979965,Abandoned Vehicle Complaint,Q58 5634,Volkswagen,Blue,FVI - Outcome,Vehicle was moved from original address requested,7,649 W IRVING PARK RD,60613,1170989.82991405,1926798.15396905,46,19,6,NA,41.95449847438,-87.64697680327,"(-87.64697680326599, 41.95449847437705)",2017
08/24/2017,Completed,09/18/2017,17-05664369,Abandoned Vehicle Complaint,S178531,Ford,Black,FVI - Outcome,Vehicle was moved from original address requested,14,2149 S DAMEN AVE,60608,1163370.46578876,1889658.90709774,25,12,31,NA,41.85254270931,-87.67570607884,"(-87.67570607884174, 41.85254270930921)",2017
07/23/2017,Completed,08/09/2017,17-04859493,Abandoned Vehicle Complaint,NA,NA,NA,FVI - Outcome,Vehicle was moved from original address requested,NA,2846 W LEXINGTON ST,60612,1157508.24459791,1896574.10648183,28,11,27,NA,41.87205952274,-87.69792750546,"(-87.69792750546047, 41.87205952274227)",2017
10/03/2017,Completed,10/20/2017,17-06632645,Abandoned Vehicle Complaint,APPKE,Mazda,Black,FVI - Outcome,Vehicle was moved from original address requested,6,122 N WOOD ST,60612,1164386.48162875,1900949.43980529,27,12,28,NA,41.8838988127,-87.67196328642,"(-87.67196328641711, 41.883898812702775)",2017
09/22/2017,Completed,10/11/2017,17-06340789,Abandoned Vehicle Complaint,P439481,Buick,Tan,FVI - Outcome,Vehicle was moved from original address requested,3,4520 W GEORGE ST,60641,1145655.4233792,1918895.29739094,31,25,20,NA,41.93355193196,-87.74027636331,"(-87.740276363306, 41.93355193195735)",2017
